Id,Label,TotalCommits,TotalIssues,TotalPullRequests,PublicRepos
4831,CarlosRobertoMedeiros,76,0,0,115
4832,joaodobread,29,0,0,42
4833,leandroheidemann,41,0,0,18
4834,franciscochagas13,6,0,0,11
4835,soharle,40,0,6,7
4836,marqueslarissa,0,0,0,3
4837,diogoCostaProjects,6,0,0,17
4838,peedrohj,77,0,0,42
4839,darlandc1998,6,0,0,24
4840,martinslm,15,0,0,21
4841,barretoMarcosPaulo,0,0,0,29
4842,lucaspachecodf,0,0,0,21
4843,wallacyrezende,2,0,0,20
4844,FelipeHonorio,0,0,0,19
4845,guirodriguesg,518,44,114,17
4846,jeanbarrossilva,1649,19,287,17
4847,ThiagoClmn,23,0,0,21
4848,brunosgs,24,0,0,14
4849,NunesTom,0,0,0,22
4850,MateusSelani,45,0,0,17
4851,oconit,0,0,0,20
4852,billpereira,1,3,0,75
4853,brunoricardosecco,18,1,0,40
4854,cjcosta800,0,0,0,14
4855,rpoliselit,0,0,0,17
4856,anamenici,0,0,0,26
4857,alextoledoglez,0,0,0,26
4858,DiegoRomario,23,0,0,76
4859,leandrodeponte,15,0,0,17
4860,cleytoo,76,0,0,28
4861,eudesroger7,0,0,0,19
4862,igorcastrodias,5,0,0,9
4863,GabrielDRamos,44,0,2,21
4864,thiagordsouza,0,0,0,10
4865,bentoco,1,0,0,20
4866,rca0,74,0,0,48
4867,andrerson,2,0,0,35
4868,caiohenrique-developer,0,0,0,58
4869,lucasfontinele,36,0,5,64
4870,andreluizsgf,3,2,0,10
4871,marcio012,0,0,0,88
4872,robls,0,1,0,19
4873,CarlosZiegler,55,8,11,227
4874,caiqueazevedo,2,0,0,5
4875,lucenarenato,102,2,10,324
4876,rlin4res,0,0,0,1
4877,MichelLiima,0,0,0,3
4878,igorbaltas,0,0,0,2
4879,marcionavarro,184,0,2,38
4880,richard7santos,23,0,0,7
4881,vinicius98s,24,0,0,63
4882,andersonan10,0,0,0,14
4883,danylloweb,21,0,0,19
4884,UellingtonDamasceno,109,0,0,33
4885,andredfaria,43,0,0,18
4886,paulogilvan,0,0,0,6
4887,fenatan,3,0,0,20
4888,benunes01,0,1,0,31
4889,Diegosny,32,1,34,58
4890,pavarin,1,0,0,2
4891,felipegs07,5,0,0,32
4892,teixeiradaniel,0,0,0,5
4893,Guilherme200,74,0,0,15
4894,victorhsantiago,28,0,3,40
4895,lucaspvanderlinde,0,0,0,10
4896,jainesenna,13,0,0,36
4897,leandrotf95,0,0,0,5
4898,vitormomberg,4,0,0,13
4899,JacksonFA,68,0,2,38
4900,bmsrangel,198,2,8,152
4901,williamRS061,1,0,0,8
4902,rodyokoo,1,0,0,33
4903,ggondimrb,0,0,0,25
4904,rafaelalmagro,0,0,0,6
4905,jessicaespindola,0,0,0,9
4906,arsa-estudos,0,0,0,10
4907,EdwinOliveira,56,0,0,24
4908,PCzampieri,1,0,0,48
4909,brennomarques,5,1,0,47
4910,luanhenriquepp,50,0,0,43
4911,henriquesml,1,0,1,60
4912,Wellers0n,637,8,182,74
4913,RomeroCaetano,2,0,1,8
4914,flpos,0,0,0,23
4915,ramonjoaquim,39,0,1,30
4916,nandohq,3,0,0,5
4917,PGabriel-MB,37,0,0,27
4918,JefersonLucas,312,3,1,37
4919,giovanesantossilva,170,1,0,8
4920,FerreiraL,0,0,0,6
4921,italovinicius18,202,19,54,44
4922,davimattos,143,0,1,46
4923,pamelafracalossi,0,0,0,2
4924,lanzath,37,0,0,69
4925,marceluphd,0,0,0,1496
4926,otilor,596,5,13,206
4927,Ang3l1nux,0,0,0,19
4928,Gustavo053,6,0,0,65
4929,jhiltonsantos,96,0,24,53
4930,guibermaia,2,0,0,24
4931,JoshuaWebDev,82,0,0,54
4932,lucaskbr,12,1,1,50
4933,ulisseslimaa,0,0,0,4
4934,gustavo-flor,86,0,0,48
4935,leandroneis,84,0,2,36
4936,MrAbade,69,6,10,20
4937,endersonrufino,40,0,0,47
4938,JeffPatricio,33,0,0,56
4939,jlucas577,16,0,0,7
4940,Ramon-Goveia,13,0,0,30
4941,ramonoliveiira,21,0,0,30
4942,dias-rafael,3,0,0,34
4943,SauloMcChelsom,127,0,0,11
4944,luizdalla,15,0,0,15
4945,waldirborbajr,1041,7,97,124
4946,joao-pedrozo,57,13,8,69
4947,jothank,207,0,5,33
4948,romesdev,50,0,0,32
4949,Jhefersontorres,2,0,1,22
4950,fumegalli,7,3,6,31
4951,brunosuarez,42,0,3,21
4952,CelcoNeto,42,0,0,21
4953,affonso-rafael,0,0,0,6
4954,sehnemvinicius,0,1,0,1
4955,SelimHorri,116,2,18,90
4956,magdielmarques,47,0,4,15
4957,AndreCanuto1983,1,0,0,32
4958,fhtozetto,5,0,0,46
4959,valdenicio22,223,6,2,22
4960,giangr21,0,0,0,46
4961,RicardoRpm,32,0,2,14
4962,Marceloasf,34,0,0,22
4963,Henrique018,2,0,0,20
4964,lsgalves,16,0,2,16
4965,brunoserrano,2,0,1,23
4966,MarcosSarges,36,1,3,47
4967,elsofernandessilva,0,0,0,2
4968,osvaldokalvaitir,1741,2,460,138
4969,NERIVALDOLIMA,0,0,0,4
4970,eloisasmorais,0,0,0,23
4971,aryanneas,0,0,0,20
4972,NakaokaGabriel,8,0,0,36
4973,hiperesp,270,0,1,50
4974,lipecss,60,7,3,35
4975,willbigas,123,0,0,102
4976,danielsdev,74,1,0,44
4977,CarlosHenriqueDamasceno,225,0,1,25
4978,nandotomio,64,0,7,45
4979,0xkalvin,2,0,0,37
4980,dmertins,53,2,1,10
4981,HelioDantas,29,0,1,37
4982,Polabiel,156,2,5,12
4983,ifeliperz,0,0,0,3
4984,diegomais,133,0,1,28
4985,henriquecalasans,0,0,0,6
4986,thiagosf-dev,177,0,0,55
4987,AdaltoJunior,46,1,0,9
4988,da0hn,796,0,0,102
4989,Quenedi,0,0,0,25
4990,raphaelneiva,0,0,0,16
4991,AntonioRDev,6,0,0,24
4992,srtapoe,98,0,0,49
4993,edsonbruno415,4,0,0,47
4994,feeeeliipe,6,2,0,29
4995,Brutos212,3,0,0,68
4996,rafadevx,0,0,0,58
4997,lucassagas,13,0,0,21
4998,EduardoMeira,0,0,0,0
4999,oliveiragabriel1,12,0,0,73
5000,TulioliAles,8,0,0,118
5001,willian2s,132,0,2,40
5002,AlanJhonatan,312,0,5,65
5003,PkNeves,86,0,0,22
5004,nathanssantos,267,41,272,26
5005,edualvesf13,0,0,0,27
5006,eliasfernandescout,265,1,4,104
5007,pablohenriques,51,0,4,59
5008,adasantos,1,0,0,34
5009,wmxavier,0,0,0,7
5010,kallsuporte,0,0,0,0
5011,brunovivaldodev,144,0,0,14
5012,RiickOliveira,0,0,0,1
5013,ijohnnysa,4,0,0,9
5014,stamatogabriel,14,0,0,36
5015,thmrdev,0,0,1,1
5016,NadiaaOliverr,100,0,0,24
5017,pamelaprpn,15,0,0,4
5018,SamuelXIsidorio,1,0,0,7
5019,inajarafp8,0,0,0,9
5020,welitonhs,7,0,4,37
5021,Davi9130,18,3,0,13
5022,wmazoni,18,0,0,61
5023,matheus0214,0,0,1,37
5024,wiliamtaesunglee,0,0,0,133
5025,elisandromoreira,0,0,0,27
5026,pedrovicentesantos,0,0,0,40
5027,murillorulkowski,0,0,0,0
5028,renattoolopes,3,0,1,13
5029,jghagemann,0,0,0,10
5030,marcelodosanjosc,1,0,1,44
5031,leonardodantas,168,0,8,32
5032,gabrielDpadua21,424,1,9,96
5033,replybr,2,0,0,201
5034,edsonjuniornarvaes,248,0,5,34
5035,JoaoPGoes,0,0,0,6
5036,belo355,85,0,14,74
5037,wellingtonleitedev,69,9,18,49
5038,renanhgon,49,0,5,1
5039,osvaldosneto,10,0,0,33
5040,jeff5m,7,0,0,38
5041,ksilvafe,30,0,4,34
5042,lolorenzetti,0,0,0,8
5043,inaciofabricio,13,0,0,154
5044,jhonathanSousa,0,0,0,23
5045,michelbernardods,130,1,1,99
5046,tugzera,10,0,0,53
5047,zigante,1,0,0,6
5048,yuri-willians,46,0,0,17
5049,jorgezup,121,0,5,49
5050,Claudio-code,248,3,13,110
5051,andfarias,24,0,0,31
5052,leofranca47,18,0,4,83
5053,rodsguilherme,1,0,0,11
5054,thejohnpg,0,0,0,28
5055,elvinciqueira,29,0,0,145
5056,pedromihael,57,0,0,53
5057,lemesricardo93,0,0,0,12
5058,SamuelSSan28,29,0,10,75
5059,santannaf,11,1,1,45
5060,AdoniasLima,0,0,0,11
5061,akinncar,8,3,6,120
5062,hudsonscunha,0,0,0,15
5063,Cristuker,32,1,2,43
5064,gpmarchi,497,0,2,108
5065,LuanSergio,271,0,0,16
5066,ismaelcostarc,0,12,6,13
5067,gms90,0,0,0,1
5068,luizbsantana,7,0,0,7
5069,rabispedro,91,0,1,57
5070,luiznds62,2,0,0,28
5071,VitorEmanuelDev,4,0,0,112
5072,brunofariasdeo,68,0,9,40
5073,eemr3,1153,31,133,117
5074,Lubrum,315,0,3,39
5075,ChrisChloe,6,0,0,12
5076,carlosegermano,58,0,0,27
5077,vandermnt,31,0,3,39
5078,italo-baciliere,97,0,0,32
5079,isaacpontes,165,0,5,43
5080,marcelorosabr,0,0,0,7
5081,Victorcassiano,34,3,1,38
5082,MaykonMorais,1,2,0,30
5083,acdmAnderson,0,0,0,13
5084,adriangonc,386,0,5,45
5085,fabmont,36,0,1,23
5086,lucascorreia95,0,0,0,39
5087,costadev00,55,0,1,41
5088,gubleo,7,0,0,39
5089,davisonmota,503,0,0,12
5090,leandross86,4,0,19,55
5091,leoavelino7,104,0,36,29
5092,henriques4nti4go,1,0,0,23
5093,RayanneRamos,2310,6,2,55
5094,e-farias,0,0,0,9
5095,silviow,9,1,0,43
5096,developerantoniosousa,0,0,0,53
5097,DGOBARBOSA,0,0,0,13
5098,Destefanii,9,0,0,8
5099,nickguie,2,0,0,36
5100,EdilsonRohden,8,0,0,13
5101,ellyofreitas,5,0,2,50
5102,quesiasts,1,0,0,37
5103,maycon8609,85,0,5,18
5104,gaiveknopf,24,1,0,6
5105,AndersonAslap,108,0,2,90
5106,Tonioou,35,2,4,13
5107,cadu12359,0,0,0,12
5108,camilasales,0,0,0,20
5109,joaogabrieldev,66,0,0,13
5110,italoa7x,2,0,0,67
5111,JPBeckner,16,2,1,21
5112,josueodh,7,0,0,65
5113,ratamiette,1,0,0,3
5114,andreluialves,3,0,0,26
5115,rafaelnogueira1,37,1,0,19
5116,evertonandrade,52,2,1,43
5117,devtiagom,0,0,0,33
5118,saulo-alex,1,0,0,2
5119,ediwaldoneto,47,2,12,23
5120,ozielms,0,0,0,22
5121,PinkC0des,37,0,1,15
5122,sandroteste72,11,0,0,62
5123,andcatjr,0,0,0,0
5124,rodrigosants,0,0,0,0
5125,rafael1717y,9,0,2,59
5126,maxmelodia,0,0,0,44
5127,WagnerAs17,1,0,0,26
5128,GabrielPelosi,9,0,0,34
5129,GabrielGRS0206,14,0,3,17
5130,rniochy,274,0,6,46
5131,sidneiali,5,0,0,30
5132,josevansantos,3,1,0,18
5133,blmarquess,137,1,1,62
5134,renanbernardo,26,0,0,15
5135,romluc,23,0,0,77
5136,FelipeCooper,0,0,0,32
5137,carinavbritto,4,0,0,4
5138,luizcasula,0,0,0,11
5139,GODFREDINHO,0,0,0,4
5140,tiagojulio,4,0,0,3
5141,Silvino-Miranda,18,0,0,38
5142,webertLopes,0,0,0,4
5143,leosouza-dev,29,0,0,83
5144,tiagonevestia,2,0,0,33
5145,zoedsoupe,283,73,54,61
5146,hdev14,436,0,0,92
5147,fernandonati,0,0,0,0
5148,jdjdndn,25,0,0,7
5149,igorgrv,98,2,10,21
5150,Htbarbosa,1,0,0,20
5151,gustakoch,96,10,0,60
5152,csevero,81,0,0,36
5153,caions,151,0,14,63
5154,ojonathanleal,0,0,0,0
5155,joaocarlosJC15,0,0,0,24
5156,kauenzo,33,4,4,4
5157,hltperazzolo,0,0,0,1
5158,thebestlucc,66,0,1,13
5159,andreluiznunes,0,0,0,3
5160,heitor3,21,0,0,17
5161,babyfacebr,0,0,0,5
5162,HenriqueACF,297,0,1,45
5163,MayconCarvalho,0,0,0,18
5164,gustavodalves,109,0,0,33
5165,thejoaov,271,1,32,45
5166,danilosouza55,39,0,0,30
5167,i-ramoss,299,0,0,52
5168,felipesmerencio,60,0,0,27
5169,brect,317,24,33,103
5170,Wellingtonroth,60,0,0,34
5171,guisalmeida,66,0,13,61
5172,alex-silveira,21,0,0,21
5173,mvabf,0,0,0,48
5174,DasSoares,7,0,0,13
5175,dmssantos,63,0,0,77
5176,RenatoBrittoAraujo,247,0,0,76
5177,olokorre,119,0,39,25
5178,dienerld,394,0,5,33
5179,Anailson,165,0,1,81
5180,robsonmagno2019,1,0,0,16
5181,pedrozancope,0,0,0,0
5182,steffanydev,0,0,0,8
5183,GPabloPGarcia,4,1,0,7
5184,gusvagner,2,0,0,14
5185,glauco-oliveira,0,0,0,4
5186,matheusfbosa,29,0,0,32
5187,jcarlospontes,278,0,25,37
5188,MarcosPalladino,0,0,0,71
5189,france00mf,183,1,0,64
5190,renatoam,7,0,2,54
5191,MysteriousSonOfGod,6,0,0,1090
5192,gutofilipe93,13,0,0,15
5193,Clevanilson,16,6,0,2
5194,eduardodiasm,8,0,0,19
5195,fabs-silva,26,0,0,25
5196,rafaelmaltez,106,14,2,33
5197,mariliacamara,39,0,0,44
5198,RodolfoLemes,18,0,0,40
5199,samuelrochati,1,0,0,13
5200,MardonioMelo,8,0,0,15
5201,eu-diogo-ferreira,60,0,0,95
5202,eduardofrodrigues,108,0,1,12
5203,barbozafernando,46,0,0,12
5204,victordev13,127,1,2,54
5205,sswellington,146,12,0,44
5206,marcello222,0,0,0,29
5207,ReginaLPA,7,0,0,23
5208,thiago-santanna,55,0,1,96
5209,FelipeGadelha,48,0,0,131
5210,T-450,43,1,0,92
5211,ralfereis,3,0,0,34
5212,ricardopontesdantas,693,0,0,49
5213,MoraisG,17,10,7,41
5214,osterloh,1,0,0,64
5215,andreagostinho01,0,0,0,9
5216,daniel-goncalves31,0,0,0,21
5217,gmartinezramirez,172,1,6,23
5218,asafebymarques,26,0,0,50
5219,MatteusGuedz,11,0,0,46
5220,Luciano-Ferreira,230,2,17,79
5221,Rodrigoxalmeida,12,0,0,38
5222,nato-re,1,0,0,33
5223,renanconessazup,0,0,0,3
5224,CarolineSantosAlves,2,0,0,19
5225,anisberto,58,0,4,112
5226,alexedtionweb,0,0,0,22
5227,jeysonlr,29,1,3,68
5228,Rafaellinos,166,1,4,67
5229,Bruno-Vitor,91,0,0,28
5230,clarkjoao,82,0,58,42
5231,desantojohnny,0,0,0,9
5232,santosvini,164,13,8,70
5233,alexandrecoliveira,36,0,0,2
5234,rwietter,850,12,98,55
5235,lucas-salves,0,0,0,38
5236,KPMGE,892,0,18,114
5237,leosilva-dev,158,0,2,48
5238,isaqueveras,179,65,50,86
5239,laurindo-luis,8,0,0,22
5240,BrGalvao,0,0,0,1
5241,diovan-leal,3,0,0,21
5242,guilherssousa,403,26,55,84
5243,LuisBatistaPereira,0,0,0,10
5244,lima-rafael,6,0,0,21
5245,Wesley-Gomes,132,0,41,3
5246,carololiveira6,7,0,0,78
5247,adrianomonteiroweb,594,0,253,121
5248,bernardojachegou,0,0,0,87
5249,celsodias12,209,0,3,16
5250,PedroBSantos,11,0,0,14
5251,rfaelxlr,0,0,0,16
5252,edenilson-souza,45,0,0,9
5253,henriquechsf,555,14,30,83
5254,RenanVieiraDev,0,0,0,9
5255,alexanderyokogawa,13,0,2,89
5256,lpsaoleo,0,0,0,1
5257,cristianogliari,0,0,0,27
5258,arrudacaio,10,0,0,85
5259,fonsecaBarreto,332,0,3,35
5260,carlosviniciustenorio,74,0,6,6
5261,gabriel-peruchi,48,0,0,17
5262,johnywellington,0,0,0,147
5263,tassioFront,490,4,36,52
5264,EduardoFNeto,0,0,0,5
5265,michelebarreto,0,0,0,55
5266,tarcisio-sousa,26,0,10,27
5267,LELEFIALHO,0,0,0,0
5268,sthephanytezza,4,0,1,23
5269,jerryaugusto,50,0,0,39
5270,heyloh,68,0,0,79
5271,ssferraz,162,0,16,26
5272,joaohiago01,0,0,0,33
5273,andreunix,1,0,0,4
5274,Jeecambui,6,0,1,48
5275,jeffersonb7,44,4,0,19
5276,camilaferreiranas,42,0,1,51
5277,Ricnaga,112,0,6,61
5278,anyrobert,11,0,0,13
5279,Viniciusog,240,0,20,64
5280,paularolim,414,0,2,35
5281,tharlysonribeiro,0,0,0,1
5282,Fsaf-Ms-PROFICAM,0,0,0,43
5283,BrendoLima,47,1,8,14
5284,rrvasconcelos,0,0,0,1
5285,ruanlinos,0,0,0,34
5286,hnovais95,37,0,4,21
5287,andersonassisb,2,0,0,68
5288,fabianafarias,63,0,0,76
5289,PaulloClara,58,1,0,50
5290,GenildoLopes,0,0,0,15
5291,GJayme,24,0,0,125
5292,antoniodecastroalves,131,0,11,124
5293,luiz-vinholi,24,0,0,23
5294,MauroDelmondes,45,1,1,38
5295,MarcosWinicyus,2,0,0,10
5296,ThomasDantas,3,0,0,18
5297,felipeDS91,25,0,3,52
5298,janferracini,0,0,0,20
5299,edibertooliveira,49,1,1,34
5300,douglasmaciel,181,0,1,37
5301,Lucas-m12,91,0,3,19
5302,JosiasSalermo,51,0,0,13
5303,lrambrust,0,0,0,17
5304,iagxferreira,173,3,28,17
5305,pgThiago,1,0,4,53
5306,phfleitao,9,0,0,22
5307,gustagcosta,23,0,1,16
5308,RafaelFeiten,3,0,0,14
5309,erikaperciliano,44,0,0,58
5310,henriquematiasb,2,0,0,13
5311,talmombernardes,0,0,0,7
5312,alexgabriel1,3,0,0,12
5313,jooy2,1556,11,7,32
5314,nadianamiabe,122,12,0,19
5315,Santiael,0,0,0,9
5316,renaldodev,26,15,1,116
5317,alexoeducative,0,0,0,0
5318,gcleiton,88,39,11,29
5319,gagigante,4,0,0,70
5320,vitorgaletti,217,0,0,57
5321,vanilton-filho,131,3,23,24
5322,hsulipe,0,2,0,15
5323,eugeniojava,16,3,3,57
5324,Fernandoalevato,5,0,2,11
5325,SuportecTL,0,3,0,7
5326,Guisouzaaa,0,0,0,9
5327,romeucampos,8,0,0,80
5328,CaioQuirinoMedeiros,210,2,6,62
5329,alangabrielbs,1,0,1,56
5330,JhonatasSaints,0,0,0,69
5331,DAlSantana,4,3,0,44
5332,JucimarJunior,13,0,1,9
5333,hemerson-git,359,13,25,47
5334,LeoDalcegio,0,0,0,41
5335,BrunoGambaRocha,1,0,2,42
5336,alangeek,13,0,0,94
5337,marvitphy,48,1,2,10
5338,GuilhermehChaves,0,0,0,8
5339,carvalhovictor,7,0,0,10
5340,Matheuszl,4,0,0,8
5341,rafamatia,6,0,0,77
5342,jeanmoissa,4,0,2,9
5343,josileudo,146,11,28,52
5344,Hortigas,13,2,0,45
5345,AndersonGC,8,1,0,5
5346,joaom00,104,13,96,99
5347,CleytonSalvego,94,0,5,7
5348,AnsuLuis,0,0,0,2
5349,Israelboi,12,0,1,4
5350,encanderson,0,0,0,18
5351,Antonio214,47,5,1,17
5352,andyantunes,3,0,0,29
5353,fabenejr,41,0,0,8
5354,RenatoValentim,54,0,0,28
5355,rafael-angonese,185,0,0,47
5356,brunosilveiradosanjos,0,0,0,36
5357,dougdotcon,56,0,0,445
5358,rodrigorgtic,121,1,11,162
5359,AlexandrePatob,7,0,0,22
5360,thalestestoni,106,1,7,65
5361,pedrokusssy,3,0,0,5
5362,alyxaccount,0,0,0,6
5363,joojscript,134,1,6,20
5364,melogustavo,6,0,0,25
5365,badu09,19,0,0,7
5366,ayslantr,0,0,0,0
5367,lucas8camargo,3,0,0,6
5368,GiovaniCuenca,0,0,0,37
5369,WashingtonlGarcia,0,0,0,44
5370,WallaceClark,0,0,0,6
5371,wagnerbola2,30,0,0,7
5372,lucasf5,124,0,8,61
5373,Rony20191,5,0,0,60
5374,kleber-shimada,0,0,0,3
5375,sanderdsz,311,0,4,71
5376,Leandro2585,209,0,10,66
5377,FelippeBritto,29,0,1,6
5378,mabiamabia,80,0,5,118
5379,byoliveira,17,0,0,25
5380,gu7araujo,52,0,36,25
5381,zedbydade,279,0,3,26
5382,fabiuhp,21,1,1,5
5383,raphaelrss,16,0,0,5
5384,chimello,2,0,1,5
5385,joaoprferreira,319,0,6,52
5386,mattheusts,8,0,0,13
5387,mailtonfcarvalho,0,0,0,4
5388,taisesoares,5,0,0,46
5389,JuanFelix88,240,3,4,17
5390,diegoss3d,3,0,0,17
5391,arthuruan,148,0,0,47
5392,guiaramos,0,1,0,60
5393,AndreSaid,0,0,0,13
5394,vitorhugodeveloper,2,0,0,2
5395,edmariooliver,135,1,1,51
5396,Jeronimo-MZ,358,1,0,45
5397,ElieltonBueno,6,0,0,4
5398,felipe-bessa,0,0,0,22
5399,ewertongrafeno,0,0,0,1
5400,pedrofnuness,73,1,0,24
5401,bvmartin,0,0,0,0
5402,mnmartins,5,0,1,10
5403,EdoTXp,88,0,0,13
5404,adrianofelisberto,0,0,0,18
5405,gerjunior,82,0,2,44
5406,diogofgomespinheiro,48,0,0,113
5407,josefelippe45,6,0,0,28
5408,Pekito,117,2,1,10
5409,darkandie,69,0,0,25
5410,jfrts,280,0,2,16
5411,jlsandradebelpa,0,0,0,3
5412,isadoramelo95,10,0,0,29
5413,kleitonutida,268,0,2,26
5414,Felipenc,0,0,0,2
5415,alexjoseps,7,0,0,6
5416,tupywebteam,1,1,2,68
5417,jgoncalves8080,27,0,0,47
5418,sammy996,0,0,0,6
5419,J-Keven,25,0,0,56
5420,camillacorreia,152,0,1,82
5421,agftech,128,0,0,31
5422,gabrielleiteds,19,0,0,28
5423,codingscode,522,0,0,187
5424,Joaovitormonteiro,1,0,0,4
5425,vinidomingosss,2,0,0,5
5426,paulosarmento,75,0,0,78
5427,anajuliabit,314,10,37,30
5428,8adre,0,0,0,490
5429,thiago-desenv,67,0,0,13
5430,wlbruno,23,0,3,42
5431,VictorSVilela,24,0,0,12
5432,jnyjhow,581,0,283,30
5433,lseguessi,27,0,2,54
5434,ruymon,211,20,24,76
5435,vgoes001,3,0,0,2
5436,arnaldqueiroga,0,0,0,23
5437,BrunoTulio,15,0,0,3
5438,abaldezjr,75,0,0,51
5439,JacksonMarcony,0,0,0,33
5440,joaoathaide,0,0,0,23
5441,Renan-Lopes,0,0,0,3
5442,AlissonEmanuel,0,0,0,84
5443,ranyery,118,0,0,44
5444,heldersonvieira,6,0,0,23
5445,gbpaixao,54,0,3,22
5446,andr3m0ur4,4,0,0,100
5447,johannsalamon,0,0,0,0
5448,DouglasSumita,0,0,0,21
5449,MrWillian,1078,0,145,84
5450,DeboraMiyake,9,0,0,8
5451,CaioSRocha,0,0,0,12
5452,DanteWaker,5,0,0,10
5453,ninhoeneas123,146,0,0,55
5454,RobertAlmeida,0,0,0,3
5455,gabrielmelodev,8,0,0,44
5456,diasandre,106,4,0,30
5457,VictorBortolotto,23,0,0,6
5458,Rofram,40,0,5,77
5459,idpablo,0,0,0,10
5460,RENATOADORNO,102,0,0,36
5461,gibify,0,0,0,0
5462,marcosscampos,66,0,9,30
5463,tiagobmarques,4,0,1,44
5464,alexaugusto23,78,0,0,70
5465,NoDStrike,0,0,0,0
5466,DanielSoar3s,0,0,0,18
5467,rafoli157,0,0,0,0
5468,Lemesigor,3,0,1,19
5469,BraianMendes,260,0,0,108
5470,Kr4k0w,30,0,0,4
5471,w2gner,38,0,2,23
5472,Eurico77,274,1,23,55
5473,dkme01,27,0,0,22
5474,ygorudra,0,0,0,2
5475,franklinarauj,22,0,0,17
5476,alnmaurofranco,93,0,0,81
5477,mkarvalho,1,0,0,4
5478,henrique-nofv,2,0,0,28
5479,pagnojp,0,0,1,15
5480,userddssilva,31,0,0,75
5481,gfreguglia,0,0,0,4
5482,mauricioformes,10,0,0,5
5483,sshinkawa,0,0,0,3
5484,felipepiorini,35,0,0,24
5485,Gabriel-S-Costa,1,0,0,2
5486,ismaeElias,36,0,3,46
5487,prestohat,13,0,0,6
5488,dbtrnl,67,0,1,12
5489,ecthon-b,0,0,1,80
5490,thais-sousa-santos,23,0,2,11
5491,Andreffelipe,10,0,0,82
5492,herbetyp,0,0,0,46
5493,bbiancaa,0,0,0,12
5494,budnye,0,0,0,23
5495,HegerValesin,29,0,1,22
5496,carlosrodrigues94,55,0,1,68
5497,ElcimarSilva,11,0,0,44
5498,Edtubarao1410,0,0,0,0
5499,ottospi,7,0,1,42
5500,Solrac23,92,0,5,30
5501,Xampiis,0,0,0,22
5502,joaoeliandro,22,0,0,93
5503,sourods,0,0,0,8
5504,pedjo95,0,0,0,15
5505,andreeiruan,0,0,0,26
5506,alclopes,11,0,0,43
5507,elielmayrink,40,0,0,21
5508,saymow,31,0,0,54
5509,alessandre74,180,0,0,13
5510,gilbertocresponw,0,0,0,0
5511,GSilvva,0,1,0,8
5512,dr2pedro,301,0,3,9
5513,John-Rocha,334,0,3,71
5514,J-Luckas,33,1,1,29
5515,arthurramires,173,11,77,70
5516,rodrigobsimon,0,0,0,2
5517,JuliaMendes,0,0,0,47
5518,RodrigoMoreiraSilva,1,0,0,13
5519,dexeril974,0,0,0,1
5520,AdrianeRibeiro,310,1,0,77
5521,GustavoM777,6,0,0,31
5522,edmarques11,38,0,2,50
5523,gustavogonzalezdev,0,0,0,17
5524,vitorsemidio-dev,1032,0,71,167
5525,imattferreira,221,2,20,16
5526,MARCOSPRIMER,0,0,0,22
5527,caiocesaroliveira,0,0,0,4
5528,Carvalho2019,0,0,0,19
5529,CloudSolutionsLatam,0,0,0,0
5530,isaiassantossilva,3,0,0,32
5531,lucasfrazao,137,0,0,22
5532,ricardomiguez,165,3,0,11
5533,Czpla,69,0,20,46
5534,natanaelsc,683,0,68,47
5535,jacksonbrunoss,1,0,0,28
5536,izalimapy,9,0,1,9
5537,mayconghizoni,0,1,0,5
5538,EdersonDav,72,0,3,65
5539,matheus6514,74,0,0,13
5540,Gustavo-Diego,0,0,0,16
5541,rafael-abdalla,7,0,0,8
5542,paulogrillo,24,0,1,83
5543,NathanSoa,472,0,17,34
5544,fribeiro1984,0,0,0,1
5545,willianbrusch,3,0,0,9
5546,vduggen,49,2,0,74
5547,jocbarbosa,9,0,0,46
5548,DaviCecilio,5,0,0,30
5549,ludrianowashington,16,0,0,28
5550,beavanzi,24,0,11,40
5551,IgorSAssis,140,0,25,32
5552,rodrigoaraujo7,306,0,28,33
5553,404jv,242,30,0,71
5554,antonio-developer,0,0,0,29
5555,Jott4,8,0,1,69
5556,ayslanPurunga,0,0,0,48
5557,danieljuncks,0,0,0,1
5558,leodeomedesse,15,0,0,21
5559,Julio-Lost,3,0,0,22
5560,MatheusCavagnari,62,12,1,21
5561,daniel-crudo,0,0,0,24
5562,igorjunio2015,7,1,0,31
5563,jlsjefferson,77,0,20,19
5564,maikonmuniz,72,0,0,88
5565,guilhermepallma,189,0,2,10
5566,pedro-rodrigues18,17,0,0,16
5567,joaoivson,0,0,0,5
5568,guspelozzi,0,0,0,4
5569,mgnischor,9,0,2,1
5570,Matheus-Rian,701,0,2,77
5571,ericknathan,266,0,7,89
5572,jonascavalcante,18,0,0,21
5573,lourancosta,45,0,0,4
5574,ropacz,0,0,0,35
5575,diogo7b,20,0,3,19
5576,LucasSpalado,0,0,0,1
5577,felipemimoura,301,17,68,85
5578,hubGil,0,0,1,32
5579,lucasdealmeidadev,32,0,0,26
5580,jerp86,1031,0,3,98
5581,otiagosoares,1,0,0,30
5582,douglaslins11,8,1,1,16
5583,ArthurAlaete,8,0,0,10
5584,ElintonSilva,1,0,0,29
5585,rafaelmgr12,840,0,0,130
5586,michelaap,0,0,0,28
5587,Pedroor,61,0,1,81
5588,Lekito,53,0,0,17
5589,idelberto,0,0,0,4
5590,jonatasosilva,0,0,0,0
5591,galleonpt,95,2,31,41
